station_identifier,date,observation_type,observation_value
UK000056225,18640726,TMIN,7.7
UK000056225,18640726,PRCP,0.0
ASN00026026,18640726,PRCP,3.3
ASN00089049,18640726,PRCP,5.1
SZ000006717,18640726,TMAX,9.4
SZ000006717,18640726,TMIN,5.9
ITE00100550,18640727,TMAX,30.6
ITE00100550,18640727,TMIN,20.0
ITE00100550,18640727,PRCP,0.0
USC00064757,18640727,PRCP,0.0
SF000208660,18640727,PRCP,0.3
ASN00089000,18640727,PRCP,0.0
SWE00100003,18640727,PRCP,9.5
ASN00086071,18640727,TMAX,12.7
ASN00086071,18640727,TMIN,5.0
ASN00086071,18640727,PRCP,0.0
USP00CA0003,18640727,PRCP,0.0
USC00189674,18640727,PRCP,0.0
CA006158350,18640727,TMAX,27.8
CA006158350,18640727,TMIN,15.0
CA006158350,18640727,PRCP,0.0
CA006158350,18640727,SNOW,0.0
HRE00105189,18640727,PRCP,0.0
ASN00067054,18640727,PRCP,0.0
ASN00081003,18640727,PRCP,0.0
ASN00078037,18640727,PRCP,0.0
ASN00070037,18640727,PRCP,1.3
EIE00101859,18640727,TMAX,21.1
EIE00101859,18640727,TMIN,8.9
EIE00101859,18640727,PRCP,2.8
ASN00040214,18640727,PRCP,0.0
BE000006447,18640727,TMAX,24.7
BE000006447,18640727,TMIN,12.4
AGE00135039,18640727,TMAX,32.0
AGE00135039,18640727,TMIN,25.0
AGE00135039,18640727,PRCP,0.0
USC00047738,18640727,PRCP,0.0
ASN00026020,18640727,PRCP,3.8
NLM00006235,18640727,PRCP,0.0
GME00125218,18640727,TMAX,19.5
GME00125218,18640727,TMIN,13.0
GME00125218,18640727,PRCP,0.0
GME00125218,18640727,SNWD,0.0
NLE00100499,18640727,PRCP,0.0
EZE00100082,18640727,TMAX,20.9
EZE00100082,18640727,TMIN,14.3
EZE00100082,18640727,PRCP,0.0
ITE00100554,18640727,TMAX,32.2
ITE00100554,18640727,TMIN,20.2
ITE00100554,18640727,PRCP,0.0
USC00361920,18640727,PRCP,0.0
ASN00056002,18640727,PRCP,0.0
ASN00066062,18640727,TMAX,15.1
ASN00066062,18640727,TMIN,6.1
ASN00066062,18640727,PRCP,0.0
ASN00023000,18640727,PRCP,0.3
ASN00072001,18640727,PRCP,6.6
SW000010537,18640727,PRCP,5.1
AU000005901,18640727,TMAX,23.3
AU000005901,18640727,TMIN,13.1
GM000004204,18640727,TMAX,19.4
GM000004204,18640727,TMIN,11.9
GM000004204,18640727,PRCP,0.6
UK000047811,18640727,TMAX,18.7
UK000047811,18640727,TMIN,11.2
UK000047811,18640727,PRCP,0.0
HR000142360,18640727,PRCP,0.0
ASN00084016,18640727,PRCP,0.0
ITE00100553,18640727,PRCP,0.0
ITE00100552,18640727,PRCP,0.0
ITE00105250,18640727,PRCP,0.0
ASN00090015,18640727,TMAX,15.0
UK000056225,18640727,TMAX,22.9
UK000056225,18640727,TMIN,13.9
UK000056225,18640727,PRCP,0.0
ASN00026026,18640727,PRCP,0.8
ASN00089049,18640727,PRCP,0.8
SZ000006717,18640727,TMAX,12.5
SZ000006717,18640727,TMIN,4.9
ITE00100550,18640728,TMAX,31.0
ITE00100550,18640728,TMIN,18.8
ITE00100550,18640728,PRCP,0.0
USC00064757,18640728,PRCP,0.0
SF000208660,18640728,PRCP,0.0
ASN00089000,18640728,PRCP,0.0
SWE00100003,18640728,PRCP,0.0
ASN00086071,18640728,TMAX,14.1
ASN00086071,18640728,TMIN,4.7
ASN00086071,18640728,PRCP,1.0
USP00CA0003,18640728,PRCP,0.0
USC00189674,18640728,PRCP,0.0
CA006158350,18640728,TMAX,31.1
CA006158350,18640728,TMIN,16.1
CA006158350,18640728,PRCP,0.3
CA006158350,18640728,SNOW,0.0
HRE00105189,18640728,PRCP,0.0
ASN00067054,18640728,PRCP,0.0
ASN00081003,18640728,PRCP,0.0
ASN00078037,18640728,PRCP,0.0
ASN00070037,18640728,PRCP,0.0
EIE00101859,18640728,TMAX,22.8
EIE00101859,18640728,TMIN,10.0
EIE00101859,18640728,PRCP,1.3
ASN00040214,18640728,PRCP,0.0
BE000006447,18640728,TMAX,25.4
BE000006447,18640728,TMIN,14.2
AGE00135039,18640728,TMAX,30.0
AGE00135039,18640728,TMIN,27.0
AGE00135039,18640728,PRCP,0.0
USC00047738,18640728,PRCP,0.3
ASN00026020,18640728,PRCP,0.8
NLM00006235,18640728,PRCP,0.0
GME00125218,18640728,TMAX,22.8
GME00125218,18640728,TMIN,11.3
GME00125218,18640728,PRCP,0.0
GME00125218,18640728,SNWD,0.0
NLE00100499,18640728,PRCP,0.8
EZE00100082,18640728,TMAX,23.3
EZE00100082,18640728,TMIN,11.3
EZE00100082,18640728,PRCP,0.0
ITE00100554,18640728,TMAX,31.6
ITE00100554,18640728,TMIN,20.7
ITE00100554,18640728,PRCP,0.0
USC00361920,18640728,PRCP,0.0
ASN00056002,18640728,PRCP,0.0
ASN00066062,18640728,TMAX,14.6
ASN00066062,18640728,TMIN,4.9
ASN00066062,18640728,PRCP,0.0
ASN00023000,18640728,PRCP,0.0
ASN00072001,18640728,PRCP,0.0
SW000010537,18640728,PRCP,0.0
AU000005901,18640728,TMAX,24.6
AU000005901,18640728,TMIN,14.1
GM000004204,18640728,TMAX,22.9
GM000004204,18640728,TMIN,8.8
GM000004204,18640728,PRCP,0.1
UK000047811,18640728,TMAX,19.4
UK000047811,18640728,TMIN,11.2
UK000047811,18640728,PRCP,0.9
HR000142360,18640728,PRCP,0.0
ASN00084016,18640728,PRCP,15.2
ITE00100553,18640728,PRCP,0.0
ITE00100552,18640728,PRCP,0.0
ITE00105250,18640728,PRCP,0.0
ASN00090015,18640728,TMAX,13.3
UK000056225,18640728,TMAX,23.4
UK000056225,18640728,TMIN,10.3
UK000056225,18640728,PRCP,0.8
ASN00026026,18640728,PRCP,0.0
ASN00089049,18640728,PRCP,0.0
SZ000006717,18640728,TMAX,16.2
SZ000006717,18640728,TMIN,8.4
ITE00100550,18640729,TMAX,29.5
ITE00100550,18640729,TMIN,20.0
ITE00100550,18640729,PRCP,0.0
USC00064757,18640729,PRCP,0.0
SF000208660,18640729,PRCP,0.0
ASN00089000,18640729,PRCP,0.0
SWE00100003,18640729,PRCP,0.0
ASN00086071,18640729,TMAX,12.9
ASN00086071,18640729,TMIN,6.7
ASN00086071,18640729,PRCP,2.0
USP00CA0003,18640729,PRCP,0.0
USC00189674,18640729,PRCP,0.0
CA006158350,18640729,TMAX,26.7
CA006158350,18640729,TMIN,18.9
CA006158350,18640729,PRCP,0.0
CA006158350,18640729,SNOW,0.0
HRE00105189,18640729,PRCP,0.0
ASN00067054,18640729,PRCP,0.0
ASN00081003,18640729,PRCP,0.8
ASN00078037,18640729,PRCP,0.0
ASN00070037,18640729,PRCP,0.0
EIE00101859,18640729,TMAX,21.1
EIE00101859,18640729,TMIN,10.6
EIE00101859,18640729,PRCP,17.3
ASN00040214,18640729,PRCP,3.0
BE000006447,18640729,TMAX,23.9
BE000006447,18640729,TMIN,13.3
AGE00135039,18640729,TMAX,30.0
AGE00135039,18640729,TMIN,25.0
AGE00135039,18640729,PRCP,0.0
USC00047738,18640729,PRCP,0.0
ASN00026020,18640729,PRCP,5.8
NLM00006235,18640729,PRCP,0.0
GME00125218,18640729,TMAX,25.5
GME00125218,18640729,TMIN,13.6
GME00125218,18640729,PRCP,0.2
GME00125218,18640729,SNWD,0.0
NLE00100499,18640729,PRCP,0.0
EZE00100082,18640729,TMAX,26.0
EZE00100082,18640729,TMIN,14.7
EZE00100082,18640729,PRCP,0.6
ITE00100554,18640729,TMAX,33.0
ITE00100554,18640729,TMIN,18.2
ITE00100554,18640729,PRCP,0.5
USC00361920,18640729,PRCP,0.0
ASN00056002,18640729,PRCP,0.0
ASN00066062,18640729,TMAX,15.9
ASN00066062,18640729,TMIN,4.6
ASN00066062,18640729,PRCP,0.0
ASN00023000,18640729,PRCP,3.6
ASN00072001,18640729,PRCP,0.0
SW000010537,18640729,PRCP,0.0
AU000005901,18640729,TMAX,27.8
AU000005901,18640729,TMIN,17.6
GM000004204,18640729,TMAX,25.9
GM000004204,18640729,TMIN,11.0
GM000004204,18640729,PRCP,0.0
UK000047811,18640729,TMAX,20.3
UK000047811,18640729,TMIN,10.4
UK000047811,18640729,PRCP,3.9
HR000142360,18640729,PRCP,0.0
ASN00084016,18640729,PRCP,0.0
ITE00100553,18640729,PRCP,13.0
ITE00100552,18640729,PRCP,0.0
ITE00105250,18640729,PRCP,0.0
ASN00090015,18640729,TMAX,14.4
UK000056225,18640729,TMAX,24.0
UK000056225,18640729,TMIN,11.6
UK000056225,18640729,PRCP,0.0
ASN00026026,18640729,PRCP,3.6
ASN00089049,18640729,PRCP,0.0
SZ000006717,18640729,TMAX,12.8
SZ000006717,18640729,TMIN,6.7
ITE00100550,18640730,TMAX,31.3
ITE00100550,18640730,TMIN,18.8
ITE00100550,18640730,PRCP,0.0
USC00064757,18640730,PRCP,0.0
SF000208660,18640730,PRCP,17.7
ASN00089000,18640730,PRCP,0.0
SWE00100003,18640730,PRCP,0.0
ASN00086071,18640730,TMAX,11.1
ASN00086071,18640730,TMIN,3.8
ASN00086071,18640730,PRCP,3.0
USP00CA0003,18640730,PRCP,0.0
USC00189674,18640730,PRCP,0.0
CA006158350,18640730,TMAX,27.2
CA006158350,18640730,TMIN,17.2
CA006158350,18640730,PRCP,0.0
CA006158350,18640730,SNOW,0.0
HRE00105189,18640730,PRCP,0.0
ASN00067054,18640730,PRCP,0.0
ASN00081003,18640730,PRCP,0.0
ASN00078037,18640730,PRCP,0.0
ASN00070037,18640730,PRCP,0.0
EIE00101859,18640730,TMAX,20.0
EIE00101859,18640730,TMIN,11.1
EIE00101859,18640730,PRCP,10.7
ASN00040214,18640730,PRCP,0.0
BE000006447,18640730,TMAX,24.6
BE000006447,18640730,TMIN,11.7
AGE00135039,18640730,TMAX,28.0
AGE00135039,18640730,TMIN,25.0
AGE00135039,18640730,PRCP,0.0
USC00047738,18640730,PRCP,0.0
ASN00026020,18640730,PRCP,1.5
NLM00006235,18640730,PRCP,0.0
GME00125218,18640730,TMAX,21.6
GME00125218,18640730,TMIN,16.9
GME00125218,18640730,PRCP,0.0
GME00125218,18640730,SNWD,0.0
NLE00100499,18640730,PRCP,0.0
EZE00100082,18640730,TMAX,24.2
EZE00100082,18640730,TMIN,17.7
EZE00100082,18640730,PRCP,0.0
ITE00100554,18640730,TMAX,32.1
ITE00100554,18640730,TMIN,21.8
ITE00100554,18640730,PRCP,0.0
USC00361920,18640730,PRCP,0.0
ASN00056002,18640730,PRCP,0.0
ASN00066062,18640730,TMAX,15.4
ASN00066062,18640730,TMIN,6.2
ASN00066062,18640730,PRCP,0.0
ASN00023000,18640730,PRCP,0.3
ASN00072001,18640730,PRCP,0.0
SW000010537,18640730,PRCP,0.0
AU000005901,18640730,TMAX,26.8
AU000005901,18640730,TMIN,18.5
GM000004204,18640730,TMAX,23.1
GM000004204,18640730,TMIN,16.9
GM000004204,18640730,PRCP,18.5
UK000047811,18640730,TMAX,21.0
UK000047811,18640730,TMIN,10.2
UK000047811,18640730,PRCP,12.9
HR000142360,18640730,PRCP,6.5
ASN00084016,18640730,PRCP,0.0
ITE00100553,18640730,PRCP,0.0
ITE00100552,18640730,PRCP,0.0
ITE00105250,18640730,PRCP,0.0
ASN00090015,18640730,TMAX,13.3
ASN00090015,18640730,TMIN,8.3
UK000056225,18640730,TMAX,25.0
UK000056225,18640730,TMIN,12.5
UK000056225,18640730,PRCP,0.0
ASN00026026,18640730,PRCP,0.3
ASN00089049,18640730,PRCP,0.5
SZ000006717,18640730,TMAX,11.8
SZ000006717,18640730,TMIN,6.1
ITE00100550,18640731,TMAX,31.3
ITE00100550,18640731,TMIN,19.4
ITE00100550,18640731,PRCP,0.0
USC00064757,18640731,PRCP,0.0
SF000208660,18640731,PRCP,14.6
ASN00089000,18640731,PRCP,0.0
SWE00100003,18640731,PRCP,0.0
ASN00086071,18640731,TMAX,14.3
ASN00086071,18640731,TMIN,1.2
ASN00086071,18640731,PRCP,0.0
USP00CA0003,18640731,PRCP,0.0
USC00189674,18640731,PRCP,0.0
CA006158350,18640731,TMAX,32.2
CA006158350,18640731,TMIN,17.8
CA006158350,18640731,PRCP,2.5
CA006158350,18640731,SNOW,0.0
HRE00105189,18640731,PRCP,0.0
ASN00067054,18640731,PRCP,0.0
ASN00081003,18640731,PRCP,0.0
ASN00078037,18640731,PRCP,2.5
ASN00070037,18640731,PRCP,0.5
EIE00101859,18640731,TMAX,19.4
EIE00101859,18640731,TMIN,10.0
EIE00101859,18640731,PRCP,5.4
ASN00040214,18640731,PRCP,0.0
BE000006447,18640731,TMAX,26.5
BE000006447,18640731,TMIN,15.5
AGE00135039,18640731,PRCP,0.0
USC00047738,18640731,PRCP,0.0
ASN00026020,18640731,PRCP,0.0
NLM00006235,18640731,PRCP,0.0
GME00125218,18640731,TMAX,25.6
GME00125218,18640731,TMIN,14.4
GME00125218,18640731,PRCP,0.0
GME00125218,18640731,SNWD,0.0
NLE00100499,18640731,PRCP,0.0
EZE00100082,18640731,TMAX,26.5
EZE00100082,18640731,TMIN,14.9
EZE00100082,18640731,PRCP,0.0
ITE00100554,18640731,TMAX,32.8
ITE00100554,18640731,TMIN,22.0
ITE00100554,18640731,PRCP,0.0
ASN00056002,18640731,PRCP,0.0
ASN00066062,18640731,TMAX,15.2
ASN00066062,18640731,TMIN,6.2
ASN00066062,18640731,PRCP,0.0
ASN00023000,18640731,PRCP,0.0
ASN00072001,18640731,PRCP,0.0
SW000010537,18640731,PRCP,0.0
AU000005901,18640731,TMAX,27.9
AU000005901,18640731,TMIN,15.9
GM000004204,18640731,TMAX,25.5
GM000004204,18640731,TMIN,12.3
GM000004204,18640731,PRCP,0.1
UK000047811,18640731,TMAX,19.6
UK000047811,18640731,TMIN,10.9
UK000047811,18640731,PRCP,0.0
HR000142360,18640731,PRCP,0.0
ASN00084016,18640731,PRCP,0.0
ITE00100553,18640731,PRCP,0.0
ITE00100552,18640731,PRCP,0.0
ITE00105250,18640731,PRCP,0.0
ASN00090015,18640731,TMAX,12.2
ASN00090015,18640731,TMIN,5.0
UK000056225,18640731,TMAX,21.4
UK000056225,18640731,TMIN,11.4
UK000056225,18640731,PRCP,0.3
ASN00026026,18640731,PRCP,0.0
ASN00089049,18640731,PRCP,0.3
SZ000006717,18640731,TMAX,14.0
SZ000006717,18640731,TMIN,6.9
ITE00100550,18640801,TMAX,33.5
ITE00100550,18640801,TMIN,20.4
ITE00100550,18640801,PRCP,0.0
USC00064757,18640801,PRCP,0.0
SF000208660,18640801,PRCP,0.0
ASN00089000,18640801,PRCP,19.6
SWE00100003,18640801,PRCP,1.3
ASN00086071,18640801,TMAX,12.9
ASN00086071,18640801,TMIN,4.9
ASN00086071,18640801,PRCP,1.0
USP00CA0003,18640801,PRCP,0.0
USC00189674,18640801,PRCP,0.0
CA006158350,18640801,TMAX,31.1
CA006158350,18640801,TMIN,19.4
CA006158350,18640801,PRCP,23.6
CA006158350,18640801,SNOW,0.0
HRE00105189,18640801,PRCP,0.0
ASN00067054,18640801,PRCP,0.0
ASN00081003,18640801,PRCP,1.3
ASN00078037,18640801,PRCP,3.0
EIE00101859,18640801,TMAX,20.6
EIE00101859,18640801,TMIN,10.6
EIE00101859,18640801,PRCP,3.1
ASN00040214,18640801,PRCP,0.0
BE000006447,18640801,TMAX,24.6
BE000006447,18640801,TMIN,16.4
AGE00135039,18640801,TMAX,27.5
AGE00135039,18640801,TMIN,25.0
AGE00135039,18640801,PRCP,0.0
USC00047738,18640801,PRCP,0.0
ASN00026020,18640801,PRCP,4.3
NLM00006235,18640801,PRCP,0.4
GME00125218,18640801,TMAX,29.0
GME00125218,18640801,TMIN,17.3
GME00125218,18640801,PRCP,14.8
GME00125218,18640801,SNWD,0.0
NLE00100499,18640801,PRCP,0.4
EZE00100082,18640801,TMAX,29.8
EZE00100082,18640801,TMIN,16.2
EZE00100082,18640801,PRCP,0.0
ITE00100554,18640801,TMAX,33.1
ITE00100554,18640801,TMIN,21.8
ITE00100554,18640801,PRCP,0.0
USC00361920,18640801,PRCP,0.0
ASN00066062,18640801,TMAX,15.2
ASN00066062,18640801,TMIN,5.2
ASN00066062,18640801,PRCP,0.3
ASN00023000,18640801,PRCP,6.1
ASN00072001,18640801,PRCP,0.0
SW000010537,18640801,PRCP,1.3
AU000005901,18640801,TMAX,30.1
AU000005901,18640801,TMIN,16.8
GM000004204,18640801,TMAX,28.0
GM000004204,18640801,TMIN,14.5
GM000004204,18640801,PRCP,0.1
ASN00075048,18640801,PRCP,0.0
ASN00061055,18640801,PRCP,0.0
UK000047811,18640801,TMAX,17.7
UK000047811,18640801,TMIN,10.9
UK000047811,18640801,PRCP,2.7
HR000142360,18640801,PRCP,0.0
GM000010962,18640801,PRCP,5.1
ASN00084016,18640801,PRCP,0.0
ITE00100553,18640801,PRCP,0.0
ITE00100552,18640801,PRCP,0.0
ITE00105250,18640801,PRCP,0.0
USP00CA0001,18640801,PRCP,0.0
ASN00090015,18640801,TMIN,8.9
UK000056225,18640801,TMAX,19.8
UK000056225,18640801,TMIN,8.7
UK000056225,18640801,PRCP,0.0
ASN00026026,18640801,PRCP,7.4
ASN00089049,18640801,PRCP,0.0
SZ000006717,18640801,TMAX,16.4
SZ000006717,18640801,TMIN,8.8
ITE00100550,18640802,TMAX,34.6
ITE00100550,18640802,TMIN,21.5
ITE00100550,18640802,PRCP,0.0
USC00064757,18640802,PRCP,0.0
SF000208660,18640802,PRCP,0.0
ASN00089000,18640802,PRCP,0.0
SWE00100003,18640802,PRCP,0.0
ASN00086071,18640802,TMAX,16.1
ASN00086071,18640802,TMIN,8.4
ASN00086071,18640802,PRCP,1.0
USP00CA0003,18640802,PRCP,0.0
USC00189674,18640802,PRCP,0.0
CA006158350,18640802,TMAX,23.9
CA006158350,18640802,TMIN,18.3
CA006158350,18640802,PRCP,0.0
CA006158350,18640802,SNOW,0.0
HRE00105189,18640802,PRCP,0.0
ASN00067054,18640802,PRCP,0.5
ASN00081003,18640802,PRCP,8.9
ASN00078037,18640802,PRCP,0.0
EIE00101859,18640802,TMAX,20.6
EIE00101859,18640802,TMIN,9.4
EIE00101859,18640802,PRCP,0.0
ASN00040214,18640802,PRCP,0.0
BE000006447,18640802,TMAX,20.2
BE000006447,18640802,TMIN,10.5
AGE00135039,18640802,TMAX,28.0
AGE00135039,18640802,TMIN,23.0
AGE00135039,18640802,PRCP,0.0
USC00047738,18640802,PRCP,0.0
ASN00026020,18640802,PRCP,12.7
NLM00006235,18640802,PRCP,0.0
GME00125218,18640802,TMAX,20.0
GME00125218,18640802,TMIN,14.8
GME00125218,18640802,PRCP,0.0
GME00125218,18640802,SNWD,0.0
NLE00100499,18640802,PRCP,2.0
EZE00100082,18640802,TMAX,22.1
EZE00100082,18640802,TMIN,14.1
EZE00100082,18640802,PRCP,4.3
ITE00100554,18640802,TMAX,35.6
ITE00100554,18640802,TMIN,21.8
ITE00100554,18640802,PRCP,0.0
USC00361920,18640802,PRCP,0.0
ASN00066062,18640802,TMAX,17.8
ASN00066062,18640802,TMIN,9.0
ASN00066062,18640802,PRCP,0.5
ASN00023000,18640802,PRCP,11.9
ASN00072001,18640802,PRCP,0.0
SW000010537,18640802,PRCP,0.0
AU000005901,18640802,TMAX,32.1
AU000005901,18640802,TMIN,15.8
GM000004204,18640802,TMAX,20.9
GM000004204,18640802,TMIN,14.1
GM000004204,18640802,PRCP,26.8
ASN00075048,18640802,PRCP,0.0
ASN00061055,18640802,PRCP,0.0
UK000047811,18640802,TMAX,18.2
UK000047811,18640802,TMIN,9.8
UK000047811,18640802,PRCP,0.0
HR000142360,18640802,PRCP,12.5
ASN00084016,18640802,PRCP,2.5
ITE00100553,18640802,PRCP,0.0
ITE00100552,18640802,PRCP,0.0
ITE00105250,18640802,PRCP,0.0
USP00CA0001,18640802,PRCP,0.0
ASN00090015,18640802,TMAX,15.0
UK000056225,18640802,TMAX,22.3
UK000056225,18640802,TMIN,5.3
UK000056225,18640802,PRCP,0.0
ASN00026026,18640802,PRCP,10.2
ASN00089049,18640802,PRCP,7.9
SZ000006717,18640802,TMAX,13.7
SZ000006717,18640802,TMIN,7.1
ITE00100550,18640803,TMAX,30.0
ITE00100550,18640803,TMIN,20.6
ITE00100550,18640803,PRCP,0.0
USC00064757,18640803,PRCP,17.5
SF000208660,18640803,PRCP,0.0
ASN00089000,18640803,PRCP,3.8
SWE00100003,18640803,PRCP,4.7
ASN00086071,18640803,TMAX,17.1
ASN00086071,18640803,TMIN,8.1
ASN00086071,18640803,PRCP,0.0
USP00CA0003,18640803,PRCP,0.0
USC00189674,18640803,PRCP,0.0
CA006158350,18640803,TMAX,24.4
CA006158350,18640803,TMIN,17.8
CA006158350,18640803,PRCP,0.0
CA006158350,18640803,SNOW,0.0
HRE00105189,18640803,PRCP,0.0
ASN00067054,18640803,PRCP,0.0
ASN00081003,18640803,PRCP,0.0
ASN00078037,18640803,PRCP,2.8
EIE00101859,18640803,TMAX,19.4
EIE00101859,18640803,TMIN,10.0
EIE00101859,18640803,PRCP,7.9
ASN00040214,18640803,PRCP,0.0
BE000006447,18640803,TMAX,23.4
BE000006447,18640803,TMIN,10.0
AGE00135039,18640803,TMAX,27.5
AGE00135039,18640803,TMIN,25.0
AGE00135039,18640803,PRCP,0.0
USC00047738,18640803,PRCP,0.0
ASN00026020,18640803,PRCP,20.1
NLM00006235,18640803,PRCP,0.0
GME00125218,18640803,TMAX,18.4
GME00125218,18640803,TMIN,12.4
GME00125218,18640803,PRCP,5.1
GME00125218,18640803,SNWD,0.0
NLE00100499,18640803,PRCP,0.0
EZE00100082,18640803,TMAX,20.1
EZE00100082,18640803,TMIN,13.5
EZE00100082,18640803,PRCP,0.0
ITE00100554,18640803,TMAX,30.7
ITE00100554,18640803,TMIN,20.7
ITE00100554,18640803,PRCP,0.0
USC00361920,18640803,PRCP,0.0
ASN00066062,18640803,TMAX,20.2
ASN00066062,18640803,TMIN,14.1
ASN00066062,18640803,PRCP,0.0
ASN00023000,18640803,PRCP,0.0
ASN00072001,18640803,PRCP,0.0
SW000010537,18640803,PRCP,4.2
AU000005901,18640803,TMAX,22.8
AU000005901,18640803,TMIN,14.3
GM000004204,18640803,TMAX,18.8
GM000004204,18640803,TMIN,10.8
GM000004204,18640803,PRCP,0.2
ASN00075048,18640803,PRCP,2.0
ASN00061055,18640803,PRCP,0.0
UK000047811,18640803,TMAX,19.8
UK000047811,18640803,TMIN,7.8
UK000047811,18640803,PRCP,0.0
HR000142360,18640803,PRCP,0.0
GM000010962,18640803,PRCP,7.9
ASN00084016,18640803,PRCP,0.0
ITE00100553,18640803,PRCP,0.0
ITE00100552,18640803,PRCP,0.0
ITE00105250,18640803,PRCP,0.0
USP00CA0001,18640803,PRCP,0.0
ASN00090015,18640803,TMAX,13.9
ASN00090015,18640803,TMIN,10.0
UK000056225,18640803,TMAX,25.7
UK000056225,18640803,TMIN,11.6
UK000056225,18640803,PRCP,0.0
ASN00026026,18640803,PRCP,11.2
ASN00089049,18640803,PRCP,0.0
SZ000006717,18640803,TMAX,12.1
SZ000006717,18640803,TMIN,5.8
ITE00100550,18640804,TMAX,31.0
ITE00100550,18640804,TMIN,20.3
ITE00100550,18640804,PRCP,0.0
USC00064757,18640804,PRCP,32.5
SF000208660,18640804,PRCP,1.6
ASN00089000,18640804,PRCP,0.0
SWE00100003,18640804,PRCP,6.4
ASN00086071,18640804,TMAX,13.9
ASN00086071,18640804,TMIN,5.1
ASN00086071,18640804,PRCP,4.1
USP00CA0003,18640804,PRCP,0.0
USC00189674,18640804,PRCP,0.0
CA006158350,18640804,TMAX,24.4
CA006158350,18640804,TMIN,16.1
CA006158350,18640804,PRCP,0.0
CA006158350,18640804,SNOW,0.0
HRE00105189,18640804,PRCP,0.0
ASN00067054,18640804,PRCP,0.0
ASN00081003,18640804,PRCP,2.5
ASN00078037,18640804,PRCP,0.0
EIE00101859,18640804,TMAX,20.0
EIE00101859,18640804,TMIN,10.6
EIE00101859,18640804,PRCP,12.0
ASN00040214,18640804,PRCP,0.0
BE000006447,18640804,TMAX,24.2
BE000006447,18640804,TMIN,9.8
AGE00135039,18640804,TMAX,27.0
AGE00135039,18640804,TMIN,25.0
AGE00135039,18640804,PRCP,0.0
USC00047738,18640804,PRCP,0.0
ASN00026020,18640804,PRCP,6.4
NLM00006235,18640804,PRCP,2.4
GME00125218,18640804,TMAX,19.4
GME00125218,18640804,TMIN,11.3
GME00125218,18640804,PRCP,0.0
GME00125218,18640804,SNWD,0.0
NLE00100499,18640804,PRCP,0.0
EZE00100082,18640804,TMAX,23.2
EZE00100082,18640804,TMIN,12.3
EZE00100082,18640804,PRCP,0.0
ITE00100554,18640804,TMAX,32.1
ITE00100554,18640804,TMIN,21.3
ITE00100554,18640804,PRCP,0.0
USC00361920,18640804,PRCP,0.0
ASN00066062,18640804,TMAX,16.7
ASN00066062,18640804,TMIN,13.6
ASN00066062,18640804,PRCP,0.0
ASN00023000,18640804,PRCP,5.6
ASN00072001,18640804,PRCP,0.0
SW000010537,18640804,PRCP,0.0
AU000005901,18640804,TMAX,23.6
AU000005901,18640804,TMIN,14.6
GM000004204,18640804,TMAX,20.5
GM000004204,18640804,TMIN,9.5
GM000004204,18640804,PRCP,0.2
ASN00075048,18640804,PRCP,0.0
ASN00061055,18640804,PRCP,0.0
UK000047811,18640804,TMAX,18.8
UK000047811,18640804,TMIN,12.2
UK000047811,18640804,PRCP,2.6
HR000142360,18640804,PRCP,0.0
ASN00084016,18640804,PRCP,0.0
ITE00100553,18640804,PRCP,0.0
ITE00100552,18640804,PRCP,0.0
ITE00105250,18640804,PRCP,0.0
USP00CA0001,18640804,PRCP,0.0
ASN00090015,18640804,TMAX,12.8
ASN00090015,18640804,TMIN,6.1
UK000056225,18640804,TMAX,27.8
UK000056225,18640804,TMIN,12.7
UK000056225,18640804,PRCP,0.0
ASN00026026,18640804,PRCP,8.4
ASN00089049,18640804,PRCP,6.9
SZ000006717,18640804,TMAX,15.1
SZ000006717,18640804,TMIN,6.6
ITE00100550,18640805,TMAX,33.5
ITE00100550,18640805,TMIN,20.3
ITE00100550,18640805,PRCP,0.0
USC00064757,18640805,PRCP,0.5
SF000208660,18640805,PRCP,30.7
ASN00089000,18640805,PRCP,0.0
SWE00100003,18640805,PRCP,11.6
ASN00086071,18640805,TMAX,13.9
ASN00086071,18640805,TMIN,7.0
ASN00086071,18640805,PRCP,3.3
USP00CA0003,18640805,PRCP,0.0
USC00189674,18640805,PRCP,0.0
CA006158350,18640805,TMAX,26.1
CA006158350,18640805,TMIN,16.1
CA006158350,18640805,PRCP,0.0
CA006158350,18640805,SNOW,0.0
HRE00105189,18640805,PRCP,0.0
ASN00067054,18640805,PRCP,0.0
ASN00081003,18640805,PRCP,0.0
ASN00078037,18640805,PRCP,0.0
EIE00101859,18640805,TMAX,21.1
EIE00101859,18640805,TMIN,11.1
EIE00101859,18640805,PRCP,3.8
ASN00040214,18640805,PRCP,22.9
BE000006447,18640805,TMAX,26.7
BE000006447,18640805,TMIN,12.2
AGE00135039,18640805,TMAX,27.0
AGE00135039,18640805,TMIN,25.0
AGE00135039,18640805,PRCP,0.0
USC00047738,18640805,PRCP,0.0
ASN00026020,18640805,PRCP,4.1
NLM00006235,18640805,PRCP,0.0
GME00125218,18640805,TMAX,24.0
GME00125218,18640805,TMIN,11.3
GME00125218,18640805,PRCP,0.0
GME00125218,18640805,SNWD,0.0
NLE00100499,18640805,PRCP,0.7
EZE00100082,18640805,TMAX,26.6
EZE00100082,18640805,TMIN,13.0
EZE00100082,18640805,PRCP,0.0
ITE00100554,18640805,TMAX,35.5
